286900	289505	40524
309485	309124	37640
144983	144964	21546
10591	25236	145986
223614	229295	113694
2374	2371	5967
7156	216365	119013
222836	222360	85341
365303	366129	86707
317551	318359	27105
298088	298878	41522
58234	55063	145626
21841	104937	124739
108688	104656	75315
75037	75629	31828
98389	100227	117287
64668	51443	27469
429800	422779	139567
32012	32661	83841
217074	110836	137838
97414	99076	134095
294721	297634	46563
111074	101548	65616
317476	320901	85303
15639	13992	37943
60200	59955	38616
97883	100031	111457
212748	2177	138818
156100	156847	100277
52967	64279	39067
22497	106172	92787
258683	263784	129032
27504	26807	56012
8876	7824	130409
11356	11240	116269
149789	151818	85041
98683	9890	117766
330365	330231	28014
271502	254267	127050
58573	59226	136748
42723	41541	104694
38012	28228	139684
217898	98093	77386
214358	216697	144714
24699	109033	111787
434186	434219	23161
5808	7346	134358
152858	150410	149323
55102	55349	33421
406637	406659	131148
220151	217503	126280
365620	362885	135542
275237	274653	61161
212433	211083	138685
366148	366092	18658
193344	193304	89422
98401	101518	103550
223010	106138	138973
320360	320659	126911
198099	200877	88110
421366	429074	139823
266482	266356	65382
213190	216154	148872
2404	3580	103046
415166	421615	133878
103918	101515	149561
214897	217487	106766
108782	104443	135073
2126	7245	76496
31734	31119	124500
98471	98260	68973
151060	151059	3814
279595	278859	141546
412763	426182	119057
221766	223381	30998
285692	285451	128393
109454	30015	118154
6992	6194	147626
242913	244671	134688
60434	61807	123970
65549	55817	101374
3346	4440	92104
161069	156350	81955
103007	101288	116466
60848	15306	103959
289651	288010	84441
107083	105873	119915
97852	216370	128483
84719	84707	9765
27599	119252	145039
218785	220490	116511
22135	105585	57715
23931	105501	108306
263139	262890	33859
32682	32589	61287
36501	26543	32837
226927	215319	78724
419820	423561	149553
219769	231691	64449
24335	27917	85620
28750	226918	124547
6908	98394	103147
26098	25741	114864
223563	224312	105923
400235	398846	57814
22216	22461	44924
157320	138506	146995
363644	366868	116930
263139	261483	86536
10006	9852	37497
152030	149609	77462
428394	430353	131810
221273	220228	137865
273607	262000	141481
287979	284282	113870
216229	211297	146701
300953	298561	118982
225823	219781	26564
99702	99414	12593
140613	163786	17948
386901	384189	111925
143749	137354	110788
254474	267220	106357
153530	160344	149167
402166	402470	34077
16501	3666	141524
29066	12353	23837
109085	28453	124074
2712	3751	139838
291409	296837	27908
363231	363052	66049
359770	359964	94550
164884	150241	104377
214375	98028	138682
51249	51912	146020
156528	151889	137630
223067	217429	145606
218193	217172	117553
155143	148744	117568
5465	15202	119941
106571	100132	127117
155901	155289	112379
330034	330351	16984
421003	421606	74120
98636	100235	116181
22763	36924	38057
104104	217601	120541
3575	229400	93271
38902	37913	28650
232583	232649	78299
5823	5236	95206
404741	137085	69467
270627	263772	73007
265163	265425	99103
61804	15309	78356
428025	413938	93186
99786	7138	126364
21998	23474	104946
363549	362929	139426
226223	4034	144894
257034	258946	85044
101129	99857	129763
100583	104485	119162
37685	38650	89854
38565	32311	140457
97812	9098	144413
265344	265509	58852
365577	367176	55854
14608	15324	41906
124957	109123	120589
146241	143754	96415
110894	100298	68958
218311	218074	45037
362010	360722	73186
328001	328553	56770
224977	224827	71822
118588	122929	89709
104751	218110	118407
59312	59650	105572
257934	268937	60643
162728	147529	106989
138812	143957	148650
229398	3990	130027
109231	103159	59687
218655	4287	148171
224542	224988	79404
268851	257747	75132
231755	220649	105538
24579	24467	77843
248808	249411	58862
214025	216616	93184
298775	296483	135950
253912	253643	109397
104711	106573	118687
10066	9241	115272
39710	33571	125547
221025	229567	69131
151018	150829	44888
70510	70766	145256
215826	218474	115466
9934	9958	33148
342927	348874	58243
214561	210403	137729
102266	21417	126885
25865	26223	108361
57484	55294	104397
34049	34161	143355
33532	21421	30976
