52611	59997	247982
102093	4072	280982
157678	154477	154792
156197	145639	260520
33492	32363	143458
221275	22824	212711
120376	125007	174322
428077	420316	277289
2585	104609	293878
149134	160079	285845
16097	13577	84509
38615	37198	142394
231302	214124	154109
100377	6718	218096
221293	103584	250821
214016	100984	291306
207293	219349	275950
97994	108017	263981
382106	303965	235623
99019	107316	163310
104431	6930	216715
161565	404597	179944
101482	97495	164025
97722	222427	253373
14658	3204	108919
6928	110076	281187
104036	218192	103610
221041	226650	285808
265296	250590	31307
22622	109311	276391
22033	28654	273953
368134	368342	73962
103012	9439	226772
212367	212698	66296
100754	214096	282886
103681	217368	229922
25528	39744	71842
222139	229712	78927
20057	108283	155892
155089	155760	81671
57601	62671	235234
259318	272997	12240
6318	28975	259837
151897	157815	278752
99040	221135	167032
118138	118566	272762
211212	212228	144668
49948	48813	238124
362668	366771	252817
65667	54894	182155
102192	217751	221715
362630	362404	111839
230338	23335	278110
12635	110271	188747
212655	230727	270030
10357	107550	211603
26246	108911	181312
21092	25521	235293
109849	101541	273620
104398	7107	290629
24111	108638	176723
187723	187754	102152
427432	3338	291869
22051	104608	127016
365243	359660	122952
25991	36447	203514
6426	216662	205295
4150	218077	234156
211240	7766	268854
28289	27035	149677
6346	12155	242432
99894	29051	179172
220693	106658	254579
206106	206685	149689
104954	107560	198029
434227	433282	25610
100369	227759	280327
269802	259260	197130
12653	33694	294569
261320	268982	198562
16375	6658	169482
147463	156546	262439
217183	13625	259846
14468	9501	279832
35395	26827	75171
36862	24355	91219
261573	260874	81881
211930	15901	134693
9808	15807	281172
121008	28540	289468
224022	223551	215642
12471	34439	291277
270367	258518	118687
26999	119004	126561
153571	146919	242561
38266	108840	220737
50926	52346	274331
123299	120212	248671
106240	15434	268686
37266	37043	262142
152320	152087	44566
57728	59836	254470
158086	150244	255779
215641	231308	278380
54152	64360	294633
151162	156187	194417
162968	160193	167269
262495	263652	154775
107095	23706	224529
152137	149367	151249
106215	10083	233707
160368	157275	190523
6477	10035	187649
12058	104651	279701
217655	212954	138559
418099	417937	198494
31229	35488	226066
171062	169494	172839
82119	81838	93175
10562	97935	298341
223557	225201	217619
257738	269991	60769
160991	146043	289625
99393	98327	131660
10357	206157	288051
158880	153925	260405
268901	270405	66247
227688	211629	95349
29423	1558	290462
213122	101822	272462
243239	240434	182036
434392	433921	32397
106633	108331	145573
365154	363974	129157
170835	168705	230765
272459	272008	233388
18820	19561	222361
100513	102810	160226
423924	418279	114397
265059	268691	138017
261389	261493	28062
227646	210139	170802
414205	415819	285343
99496	25838	275006
216401	216444	27628
97440	23884	250195
32261	29160	181801
152454	151110	140506
210644	215526	84971
221794	220896	194785
