417244	206096	671606
186199	183912	740038
278202	200087	771495
60334	418997	840426
126072	13986	753356
151382	370408	996287
35165	231538	711379
225169	16289	637872
217785	120591	524480
75203	104318	694601
158095	117413	820479
55567	271048	979233
181551	217279	961086
182247	15034	755056
122671	426041	961376
217746	267593	837050
11149	29177	500274
54928	15954	697132
60128	216940	560605
51767	422343	872654
36955	2423	627614
429517	8509	578091
11707	120194	671597
116553	13351	823896
270353	428658	524625
222662	121204	562283
298097	295380	854415
3128	61602	698090
211731	121722	638551
216443	73080	834598
109480	208344	834966
66211	414133	654898
378001	373868	577302
315637	242749	830601
20007	379831	954732
123718	103089	581280
37979	65865	692150
1623	6046	586538
129135	400744	885314
134306	125248	833973
419698	418321	852602
32120	417876	702047
12949	215363	952666
350635	288157	999758
407139	156340	599709
213732	121563	635485
9430	219172	625958
423706	426296	563002
329586	288783	824558
101059	62292	732339
270310	56064	952702
296984	295471	803045
119119	56990	927627
60002	222274	548425
211030	123809	884990
34924	10862	522876
11623	211240	575933
271398	62959	609652
206341	213864	590665
99436	218857	559561
417212	221733	789180
63082	226239	572025
9395	912	968949
363319	161296	877866
104623	270616	987640
33013	224660	562027
5593	39161	671543
140127	151075	523727
56969	273729	931528
32089	124809	643498
120820	11693	645307
68648	238282	937668
32306	418044	810596
142306	152267	611809
37222	228113	577131
214827	124904	589415
258887	100921	907882
137003	110908	960198
423559	101554	842463
164869	27249	935861
362993	199614	982188
15742	263984	766761
215023	120055	555385
382579	306930	677378
208518	211784	809703
60493	37127	643266
109505	51636	951713
339958	217356	792018
154001	125895	961094
262014	55784	958560
369069	359780	702863
7951	132639	983708
174602	172830	673807
39112	15146	573940
115405	104064	568377
7895	36660	649969
8912	227428	778674
264333	412883	927993
209782	25123	599136
428905	271295	872710
14936	119171	591307
143227	11990	971161
163220	108790	760667
266825	110503	989358
216016	54214	784928
328447	408157	649889
189288	318815	838469
75605	223183	643152
122055	103989	801767
102397	267357	925880
57014	100737	583607
49623	355803	609491
104014	268280	886125
404293	158551	885222
208360	15926	884978
99251	56531	708860
418235	57964	812659
122362	106719	658434
62653	53872	538099
125704	9981	833480
58254	22012	683853
421046	3806	952425
116437	143872	761443
13882	219062	558211
43499	242332	866084
207365	33138	729707
200066	82377	961234
111209	24390	611935
166243	368469	879744
206326	25650	816208
23563	62379	959739
427986	32014	814111
101	257590	768230
205559	59170	843928
36110	114048	991970
104972	225916	705344
54187	205912	766266
65011	182149	755642
10423	114260	755493
219743	231112	564054
212340	418416	744465
28146	212390	545503
59719	228313	817100
5228	33078	565655
163458	146005	705805
3647	228519	606370
2118	328208	941959
230132	51582	865905
217908	54679	575013
105561	117819	942401
24377	417859	927544
259182	2884	727852
114595	427870	812451
418232	206620	964211
268213	423572	740392
57367	222811	607235
193949	195882	584841
417230	414711	929016
192529	194910	684114
58420	207356	665097
51404	57114	577879
433521	411358	944486
57314	429392	597588
19564	78933	797726
25285	181827	899876
403243	407679	633437
29352	111484	915024
265298	55379	762840
320549	92029	960140
15574	53631	906879
109007	427698	550781
166537	90497	924666
210388	115151	690510
52264	28374	917738
28660	11525	736991
416042	27518	858121
22643	54958	723028
75480	212061	687980
10713	182076	963169
427028	214148	655080
208912	38428	789721
24927	228696	553221
422942	9251	894092
216895	209067	917156
124761	216753	655165
15034	219878	558350
164800	145050	517264
415239	22275	800837
