12700	11042	331261
12711	11872	347840
6965	13092	373386
12604	12775	370901
9607	4270	449549
13488	16151	411606
7043	13041	436790
10047	18022	416149
15980	11416	368008
18516	15875	309020
5380	4514	327541
12940	18823	329324
18446	20586	444631
15142	12239	404598
9391	12613	372277
8855	14686	398992
95	3490	302451
4206	2766	319040
14041	10390	315286
2688	3314	436614
16666	11187	400836
11494	17314	355731
1596	6966	443358
6757	2393	363021
1631	6336	350726
16428	19612	401636
8064	1945	408996
17355	14520	340053
10812	8007	438639
292	4749	411511
16650	20934	363587
2783	7957	428666
7535	3322	336102
13711	17443	357006
9630	11602	326510
8565	14063	356387
18727	20337	319068
16219	13741	334955
12048	18380	438505
4876	8509	440202
5175	9904	418380
6317	1440	381405
10106	5435	331922
16402	20096	335334
13662	7019	366966
16050	10189	359240
13419	8413	325717
3765	6	385265
14005	7807	428052
31	2849	333537
18766	13252	332944
18428	11944	321982
18402	10882	397366
16171	19006	369386
16311	9596	381403
16583	10783	378537
3819	7879	358019
5208	3662	395499
17716	20821	380398
7625	9256	310650
714	2909	346643
3423	8427	318103
115	867	333144
15883	20045	312058
15947	17703	320083
19031	11546	401743
7336	7232	376752
13474	19794	355335
12966	18015	337604
8487	1821	397885
10659	4775	369968
18923	11443	422856
15257	12280	402870
8649	8826	316212
19277	16057	383591
519	6286	372954
6696	11669	373724
8178	12396	305625
7755	4044	318243
8199	3440	380365
14057	9972	343831
605	3700	320081
19712	13598	331080
16408	14968	437548
16461	11180	320511
8361	13586	361821
8902	15214	377771
4004	3872	439148
18664	12762	362974
18910	16448	390682
12108	11598	379593
16630	13871	336084
11273	9618	413906
10886	16071	300275
9924	13346	300126
12643	8025	360375
13015	11923	412350
1199	1284	339465
2476	8	322410
18222	11794	346304
8788	10387	427177
6828	3215	354084
6145	2103	322585
8717	7927	364601
11643	15368	391437
9519	13579	355137
12239	18387	399577
5419	10914	364725
9265	14765	321026
13616	14963	312080
14782	13447	405024
8854	3057	408530
17980	12695	347946
15053	15140	399003
11902	7058	415471
9954	12838	351133
12105	11573	354994
11061	4197	449720
12438	14569	369863
9568	14814	401123
7999	14248	367249
6831	12094	355185
11221	8466	401854
4031	10560	374181
6260	12650	337655
6125	9895	317204
4223	1881	315573
7225	13515	358884
7675	3777	303173
6289	11703	343071
8456	14271	373383
6325	14324	428943
11325	14144	343106
16584	11025	323528
3934	7149	351671
4376	7579	395294
4748	2418	314113
14183	18582	395145
12845	15777	339321
9240	4737	359774
7734	2473	391309
13958	7877	448350
987	5558	404549
8028	4163	330221
15222	10699	312780
2393	6254	375119
15346	7260	446949
9930	15859	425927
10313	14541	326274
14861	11719	308126
10940	8199	305381
2658	7423	395549
17995	20830	404204
13843	6731	415788
12552	11670	345472
8005	3640	350048
10678	4219	374180
7910	3789	358838
8716	2043	381767
14445	8736	337406
11119	18793	439900
9162	11245	301472
1870	455	365031
9159	4292	315638
9172	10332	381823
11867	16723	363976
12945	9526	406823
12624	16888	445230
5754	4978	311480
13926	16097	313256
1841	6079	363144
15388	13425	396863
16918	15021	310963
19382	15547	389200
11475	7919	404148
15713	16479	449924
11896	14181	422781
8684	10827	320139
3179	2901	440781
12011	5761	345296
3920	232	381446
9273	7070	437359
10577	7307	436944
11144	13764	365515
8959	14747	371312
12723	17640	401833
7646	13688	358433
13844	7905	362226
11211	11510	357977
2637	5973	382187
19424	16842	302956
9184	15828	416539
19618	16573	307453
8471	14449	344835
15113	9669	399748
3903	1597	319918
5320	2477	303471
18167	13788	365005
14802	17721	342908
282	4215	431142
659	3733	403204
3650	8969	424558
13725	19491	444043
17936	11482	342660
16180	18602	330159
6451	4029	386873
7759	5920	303259
16745	10416	355981
12137	19880	409471
4644	9843	398574
11379	7643	373493
5025	3291	367396
5690	6048	327659
12341	6724	437875
18481	12560	389890
6845	9217	392285
1935	4938	439237
19306	12977	358064
6197	7249	337331
4630	2589	425521
20847	15184	352947
1510	5466	405700
12712	16793	434552
1481	5585	413807
10109	4760	341680
13599	10288	320467
6485	2409	411241
7256	2113	355029
18222	14690	331317
1953	6720	365157
20506	14351	361067
10631	6709	339449
15550	19964	359628
14060	15977	386880
11959	8162	340604
11217	18220	345759
18672	13300	342533
13943	10055	390484
13142	10121	439371
1877	6206	403974
87	6329	400899
10325	5983	321271
13471	19593	342936
1753	8714	359217
5972	9154	358959
7917	5796	331846
6102	2777	362732
12522	13522	438455
11125	15928	342666
